sample_id,label,group_id,wnid,class_name,image_path,split,paper_use,dataset_variant
imagenette160_train_005729,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_29507.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006584,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_524.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004187,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_22963.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001120,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_12446.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003183,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14904.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008459,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_21154.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002234,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_6046.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009133,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5097.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005071,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_5035.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001675,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_8837.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009149,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_10788.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006426,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_33829.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005626,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_38766.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009423,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_7729.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007340,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1067.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007713,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_1299.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002480,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_23424.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002819,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_13708.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002470,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_20578.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007223,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1094.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005652,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_40614.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008984,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5909.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002741,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_2907.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008894,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_2548.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005234,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_8815.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007329,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1266.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000554,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_23953.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007207,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1283.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001650,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_43086.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003534,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_24914.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002495,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_3114.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001831,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_38633.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003547,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_2074.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008389,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_469.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000470,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_5505.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003671,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_1255.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004548,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_3198.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002273,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_19764.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007231,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_706.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006236,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_29798.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001786,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_25509.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002587,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16088.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006028,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_58777.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005498,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_24277.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004437,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_11537.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007819,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_10706.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002254,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_5604.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006358,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_32457.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007255,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1719.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006817,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_2594.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006276,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_32927.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006099,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_29475.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002384,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_1034.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004736,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_7076.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004788,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_9433.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002697,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_11497.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009062,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5804.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005470,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_14063.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008147,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00025484.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002104,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_32889.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006766,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_885.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004178,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_2853.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002523,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_119.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006765,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_3559.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008298,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_6474.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000050,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10176.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006969,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_6843.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004815,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_14454.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002306,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_33187.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000238,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_16446.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000575,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_22918.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003553,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_20708.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005359,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_27507.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002826,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15094.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008268,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_6636.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000998,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_5827.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001933,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_4575.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006889,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_6009.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008499,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_1176.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000063,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_8295.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007481,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_8304.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009225,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_10583.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000285,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_1756.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005899,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_30244.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002324,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_17838.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002505,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_14184.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008457,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00034563.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002346,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_3429.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003312,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_8924.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008922,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4173.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006453,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_3436.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004259,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7746.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008677,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3963.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002764,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_9753.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007366,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_8474.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002295,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_20117.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005651,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_36839.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000180,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_5699.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002500,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_9558.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008145,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_809.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001847,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_59397.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002821,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19113.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000260,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_7693.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007356,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_97.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000531,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_16625.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003253,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_12869.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004025,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_8219.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005865,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_33527.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004460,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_13257.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001993,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_29135.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005920,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_46866.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000837,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10885.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006941,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_787.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006218,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_58336.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003960,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_6628.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001199,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_18356.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004004,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_14405.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007588,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_5353.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009177,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_9259.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000254,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_4238.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008159,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_17277.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002974,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14877.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008769,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_4715.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002396,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_16576.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006582,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_7347.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001764,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_52194.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005347,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_11578.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002074,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/ILSVRC2012_val_00028196.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008555,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5667.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005815,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_44243.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008391,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_19188.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008993,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_6384.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000191,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_7615.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003622,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_15075.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004279,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_9939.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003628,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_9585.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005809,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_45433.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007458,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5528.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007343,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_514.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007954,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_20198.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008530,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3429.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001008,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_31454.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004084,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_7514.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005904,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_15209.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003620,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_21019.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008472,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_6046.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000294,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_10517.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005656,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_13489.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005942,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_38196.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008492,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_8856.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009047,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_18388.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006232,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_16213.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001961,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_87.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005861,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_33663.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005436,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_25995.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000676,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_26437.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008460,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_10056.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001502,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_18464.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000265,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_7077.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009164,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_5814.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003386,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_22296.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007307,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_6335.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000691,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_20043.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006263,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_37814.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_009320,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_15294.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007896,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_14067.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004537,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_3603.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004428,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_3417.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002486,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_34568.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000657,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_1225.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002971,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_18974.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006082,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_58826.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000101,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_18374.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002513,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_1126.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002055,491,3,n03000684,chain saw,imagenette2-160/train/n03000684/n03000684_2319.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008086,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_2826.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007705,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_12375.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003852,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_10514.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003474,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_19733.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006898,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_5635.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007999,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_66.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004924,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_6204.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003504,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_14239.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003645,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_2658.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006838,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_7629.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004043,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_12208.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001563,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_29449.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_003752,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_39.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001575,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_6544.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004118,0,0,n01440764,tench,imagenette2-160/train/n01440764/n01440764_13749.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007565,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/ILSVRC2012_val_00018559.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001560,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_15234.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006506,566,5,n03394916,French horn,imagenette2-160/train/n03394916/n03394916_37365.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_006102,566,5,n03394916,French horn,imagenette2-160/train/n03394916/ILSVRC2012_val_00013915.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_008619,574,8,n03445777,golf ball,imagenette2-160/train/n03445777/n03445777_3495.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_000103,569,6,n03417042,garbage truck,imagenette2-160/train/n03417042/n03417042_995.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_002829,571,7,n03425413,gas pump,imagenette2-160/train/n03425413/n03425413_21319.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_005491,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_44245.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007575,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_21863.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_001436,701,9,n03888257,parachute,imagenette2-160/train/n03888257/n03888257_18096.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007041,217,1,n02102040,English springer,imagenette2-160/train/n02102040/n02102040_1249.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_007883,482,2,n02979186,cassette player,imagenette2-160/train/n02979186/n02979186_16275.JPEG,train,False,imagenette2-160_proxy
imagenette160_train_004780,497,4,n03028079,church,imagenette2-160/train/n03028079/n03028079_704.JPEG,train,False,imagenette2-160_proxy
