sample_id,label,group_id,image_path,wnid
2562,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2321.JPEG,n02102040
2563,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_8550.JPEG,n03445777
2564,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_16300.JPEG,n03425413
2565,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_32520.JPEG,n03888257
2566,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_31721.JPEG,n03000684
2567,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_8982.JPEG,n03888257
2568,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2762.JPEG,n02102040
2569,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_20130.JPEG,n03425413
2570,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_8602.JPEG,n03394916
2571,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_10892.JPEG,n03888257
2572,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14712.JPEG,n03425413
2573,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_6271.JPEG,n02979186
2574,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_9771.JPEG,n03888257
2575,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_20340.JPEG,n03417042
2576,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_5941.JPEG,n02102040
2577,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_11670.JPEG,n02979186
2578,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_9682.JPEG,n03028079
2579,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_42732.JPEG,n03394916
2580,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1822.JPEG,n02102040
2581,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_19771.JPEG,n03000684
2582,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_26940.JPEG,n03394916
2583,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_20650.JPEG,n03417042
2584,574,0,E:\CO\data\tasks\imagenette\val\n03445777\ILSVRC2012_val_00009902.JPEG,n03445777
2585,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1630.JPEG,n02979186
2586,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_31961.JPEG,n03425413
2587,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_11151.JPEG,n02979186
2588,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_441.JPEG,n03417042
2589,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5781.JPEG,n01440764
2590,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_36782.JPEG,n03394916
2591,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_5381.JPEG,n03417042
2592,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_1310.JPEG,n01440764
2593,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_10401.JPEG,n03417042
2594,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_7150.JPEG,n02979186
2595,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_27252.JPEG,n02979186
2596,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_4790.JPEG,n03417042
2597,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7531.JPEG,n01440764
2598,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_70.JPEG,n02979186
2599,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_27422.JPEG,n01440764
2600,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7111.JPEG,n03417042
2601,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_7752.JPEG,n03028079
2602,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_13751.JPEG,n03425413
2603,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_30331.JPEG,n01440764
2604,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_12092.JPEG,n03425413
2605,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_21910.JPEG,n02979186
2606,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_23960.JPEG,n03000684
2607,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_18472.JPEG,n02979186
2608,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_19412.JPEG,n02979186
2609,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3612.JPEG,n03445777
2610,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1822.JPEG,n02102040
2611,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_6491.JPEG,n03888257
2612,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_16420.JPEG,n03425413
2613,0,0,E:\CO\data\tasks\imagenette\val\n01440764\ILSVRC2012_val_00045880.JPEG,n01440764
2614,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_14632.JPEG,n03000684
2615,571,0,E:\CO\data\tasks\imagenette\val\n03425413\ILSVRC2012_val_00004452.JPEG,n03425413
2616,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_10450.JPEG,n03425413
2617,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_11861.JPEG,n02979186
2618,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_17831.JPEG,n03028079
2619,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_17382.JPEG,n03000684
2620,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14361.JPEG,n03425413
2621,569,0,E:\CO\data\tasks\imagenette\val\n03417042\ILSVRC2012_val_00034001.JPEG,n03417042
2622,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_55610.JPEG,n03394916
2623,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_2991.JPEG,n03417042
2624,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_9371.JPEG,n02979186
2625,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_6101.JPEG,n03445777
2626,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3890.JPEG,n03445777
2627,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3141.JPEG,n03417042
2628,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_7942.JPEG,n02102040
2629,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_1372.JPEG,n03028079
2630,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10670.JPEG,n02979186
2631,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_510.JPEG,n03888257
2632,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_20560.JPEG,n02979186
2633,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_11102.JPEG,n03425413
2634,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_28261.JPEG,n03417042
2635,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_16741.JPEG,n03888257
2636,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_851.JPEG,n03000684
2637,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_41.JPEG,n03000684
2638,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_15601.JPEG,n03425413
2639,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_42732.JPEG,n03394916
2640,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_11161.JPEG,n03425413
2641,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3462.JPEG,n02979186
2642,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4342.JPEG,n02102040
2643,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_6341.JPEG,n03000684
2644,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_6992.JPEG,n03000684
2645,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_23541.JPEG,n03417042
2646,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_35160.JPEG,n03028079
2647,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_54831.JPEG,n03394916
2648,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_33461.JPEG,n03000684
2649,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_22661.JPEG,n03394916
2650,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1252.JPEG,n02102040
2651,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10812.JPEG,n01440764
2652,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1642.JPEG,n02102040
2653,491,0,E:\CO\data\tasks\imagenette\val\n03000684\ILSVRC2012_val_00047060.JPEG,n03000684
2654,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_27530.JPEG,n01440764
2655,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_5501.JPEG,n03888257
2656,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_4470.JPEG,n03417042
2657,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_18981.JPEG,n03417042
2658,497,0,E:\CO\data\tasks\imagenette\val\n03028079\ILSVRC2012_val_00026451.JPEG,n03028079
2659,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_41260.JPEG,n03888257
2660,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_2271.JPEG,n01440764
2661,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_13182.JPEG,n03000684
2662,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_21651.JPEG,n03888257
2663,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_6851.JPEG,n02979186
2664,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_1002.JPEG,n03445777
2665,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7652.JPEG,n03445777
2666,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3792.JPEG,n02102040
2667,497,0,E:\CO\data\tasks\imagenette\val\n03028079\ILSVRC2012_val_00023291.JPEG,n03028079
2668,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3892.JPEG,n03445777
2669,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_9552.JPEG,n03888257
2670,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_40411.JPEG,n03394916
2671,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_37261.JPEG,n03394916
2672,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_76700.JPEG,n03028079
2673,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_7562.JPEG,n01440764
2674,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_9390.JPEG,n01440764
2675,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3891.JPEG,n02102040
2676,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3752.JPEG,n03417042
2677,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_77811.JPEG,n03028079
2678,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_440.JPEG,n02102040
2679,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_14601.JPEG,n02979186
2680,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_6081.JPEG,n02102040
2681,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3601.JPEG,n02102040
2682,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_26852.JPEG,n03028079
2683,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1632.JPEG,n02102040
2684,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_21392.JPEG,n02979186
2685,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_33380.JPEG,n03394916
2686,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_11111.JPEG,n03028079
2687,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_30032.JPEG,n03888257
2688,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_12122.JPEG,n02979186
2689,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8082.JPEG,n01440764
2690,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3171.JPEG,n03417042
2691,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_13100.JPEG,n03888257
2692,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3772.JPEG,n02979186
2693,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_8572.JPEG,n01440764
2694,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_9652.JPEG,n03425413
2695,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_13580.JPEG,n03028079
2696,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_17100.JPEG,n03394916
2697,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_7670.JPEG,n03417042
2698,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_9452.JPEG,n03000684
2699,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_19842.JPEG,n03417042
2700,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_14060.JPEG,n03000684
2701,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5501.JPEG,n01440764
2702,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_30680.JPEG,n03888257
2703,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_6501.JPEG,n03028079
2704,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_460.JPEG,n02102040
2705,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6361.JPEG,n01440764
2706,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_12710.JPEG,n03425413
2707,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_4022.JPEG,n03028079
2708,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29412.JPEG,n03394916
2709,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2820.JPEG,n03000684
2710,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_73142.JPEG,n03028079
2711,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7582.JPEG,n03425413
2712,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_15240.JPEG,n03028079
2713,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_22991.JPEG,n02979186
2714,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_2342.JPEG,n03028079
2715,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_11672.JPEG,n03000684
2716,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_14901.JPEG,n03888257
2717,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_17782.JPEG,n01440764
2718,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_25580.JPEG,n03394916
2719,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14870.JPEG,n03425413
2720,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_3532.JPEG,n03000684
2721,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_21762.JPEG,n03028079
2722,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_14310.JPEG,n03028079
2723,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_72982.JPEG,n03888257
2724,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_30682.JPEG,n03888257
2725,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_312.JPEG,n02102040
2726,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7552.JPEG,n03445777
2727,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_2790.JPEG,n02102040
2728,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_8361.JPEG,n03417042
2729,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_7471.JPEG,n03425413
2730,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14691.JPEG,n03425413
2731,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_28302.JPEG,n03028079
2732,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_7951.JPEG,n03394916
2733,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3260.JPEG,n02102040
2734,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_24620.JPEG,n03000684
2735,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10232.JPEG,n02979186
2736,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_2051.JPEG,n02979186
2737,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_2151.JPEG,n03445777
2738,701,0,E:\CO\data\tasks\imagenette\val\n03888257\ILSVRC2012_val_00044850.JPEG,n03888257
2739,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1822.JPEG,n02102040
2740,566,0,E:\CO\data\tasks\imagenette\val\n03394916\ILSVRC2012_val_00009651.JPEG,n03394916
2741,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_27361.JPEG,n03000684
2742,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_16871.JPEG,n03417042
2743,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_58270.JPEG,n03888257
2744,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4952.JPEG,n02102040
2745,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_35182.JPEG,n03394916
2746,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_3142.JPEG,n03888257
2747,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_12590.JPEG,n02979186
2748,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_12560.JPEG,n03417042
2749,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_38212.JPEG,n03394916
2750,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_7171.JPEG,n03028079
2751,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1200.JPEG,n02102040
2752,217,0,E:\CO\data\tasks\imagenette\val\n02102040\ILSVRC2012_val_00027182.JPEG,n02102040
2753,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_11122.JPEG,n03000684
2754,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_2062.JPEG,n03417042
2755,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5912.JPEG,n03445777
2756,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_37270.JPEG,n03888257
2757,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_7960.JPEG,n03888257
2758,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_1472.JPEG,n03425413
2759,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_9790.JPEG,n02979186
2760,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_30700.JPEG,n03394916
2761,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25680.JPEG,n03028079
2762,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_30141.JPEG,n03000684
2763,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_20910.JPEG,n03028079
2764,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29780.JPEG,n03394916
2765,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_37762.JPEG,n03394916
2766,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_76721.JPEG,n03888257
2767,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_562.JPEG,n02979186
2768,574,0,E:\CO\data\tasks\imagenette\val\n03445777\ILSVRC2012_val_00020502.JPEG,n03445777
2769,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10691.JPEG,n02979186
2770,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_22111.JPEG,n02979186
2771,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_362.JPEG,n02102040
2772,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_8971.JPEG,n02979186
2773,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_5240.JPEG,n03445777
2774,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_5731.JPEG,n01440764
2775,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_12790.JPEG,n03417042
2776,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_27581.JPEG,n03417042
2777,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_18292.JPEG,n03445777
2778,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_16422.JPEG,n02979186
2779,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_3260.JPEG,n02979186
2780,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14361.JPEG,n03425413
2781,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4780.JPEG,n02102040
2782,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_68660.JPEG,n03888257
2783,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_30332.JPEG,n03888257
2784,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_21562.JPEG,n03425413
2785,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_751.JPEG,n03417042
2786,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_25712.JPEG,n03028079
2787,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_14012.JPEG,n03425413
2788,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3231.JPEG,n03417042
2789,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_21270.JPEG,n03417042
2790,566,0,E:\CO\data\tasks\imagenette\val\n03394916\ILSVRC2012_val_00009651.JPEG,n03394916
2791,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_1592.JPEG,n02102040
2792,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_20360.JPEG,n03425413
2793,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_7552.JPEG,n03445777
2794,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_6021.JPEG,n01440764
2795,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_560.JPEG,n02979186
2796,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_19801.JPEG,n03000684
2797,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_10542.JPEG,n01440764
2798,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_62451.JPEG,n03394916
2799,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_4410.JPEG,n02102040
2800,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_12061.JPEG,n03028079
2801,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14051.JPEG,n03445777
2802,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_19192.JPEG,n03000684
2803,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_22882.JPEG,n02979186
2804,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_9292.JPEG,n03445777
2805,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_3300.JPEG,n03417042
2806,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_29130.JPEG,n03394916
2807,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_28542.JPEG,n03425413
2808,571,0,E:\CO\data\tasks\imagenette\val\n03425413\n03425413_3602.JPEG,n03425413
2809,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_18292.JPEG,n03445777
2810,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_9021.JPEG,n03417042
2811,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_59452.JPEG,n03394916
2812,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_16460.JPEG,n03000684
2813,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1961.JPEG,n02979186
2814,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_1611.JPEG,n02979186
2815,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_4292.JPEG,n03028079
2816,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_2421.JPEG,n03000684
2817,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3800.JPEG,n03445777
2818,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_14381.JPEG,n03445777
2819,497,0,E:\CO\data\tasks\imagenette\val\n03028079\n03028079_6971.JPEG,n03028079
2820,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_19472.JPEG,n03417042
2821,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_29712.JPEG,n01440764
2822,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_15820.JPEG,n03445777
2823,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_4731.JPEG,n03445777
2824,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_3892.JPEG,n03445777
2825,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_36390.JPEG,n03888257
2826,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_850.JPEG,n03445777
2827,217,0,E:\CO\data\tasks\imagenette\val\n02102040\n02102040_3052.JPEG,n02102040
2828,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_1981.JPEG,n03417042
2829,482,0,E:\CO\data\tasks\imagenette\val\n02979186\ILSVRC2012_val_00043731.JPEG,n02979186
2830,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_37261.JPEG,n03394916
2831,491,0,E:\CO\data\tasks\imagenette\val\n03000684\n03000684_18321.JPEG,n03000684
2832,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_10232.JPEG,n02979186
2833,0,0,E:\CO\data\tasks\imagenette\val\n01440764\n01440764_3560.JPEG,n01440764
2834,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_25821.JPEG,n03394916
2835,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_8160.JPEG,n03888257
2836,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_10581.JPEG,n03445777
2837,569,0,E:\CO\data\tasks\imagenette\val\n03417042\n03417042_23802.JPEG,n03417042
2838,701,0,E:\CO\data\tasks\imagenette\val\n03888257\n03888257_6541.JPEG,n03888257
2839,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_36432.JPEG,n03394916
2840,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_12030.JPEG,n03445777
2841,566,0,E:\CO\data\tasks\imagenette\val\n03394916\n03394916_25821.JPEG,n03394916
2842,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_4830.JPEG,n02979186
2843,574,0,E:\CO\data\tasks\imagenette\val\n03445777\n03445777_13490.JPEG,n03445777
2844,482,0,E:\CO\data\tasks\imagenette\val\n02979186\n02979186_23911.JPEG,n02979186
